@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric

@data
6122,'2019/07/08 17:32:02:700',18,276.87323,354.857117,37.050556,282.766235,323.388397,47.979015,253.82872,331.729797,52.539059,229.729889,344.152466,52.282555,228.483536,372.973969,44.810066,?,?,0.42,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6123,'2019/07/08 17:32:02:751',18,276.322144,354.61377,37.024921,282.37738,323.270905,47.950176,253.626801,331.867859,52.504467,229.858963,344.408264,52.21677,229.086777,372.751221,44.637455,?,?,0.42,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6124,'2019/07/08 17:32:02:800',18,275.63324,354.393677,36.990036,281.932983,323.193237,47.917671,253.320175,331.916748,52.466503,230.013153,344.713074,52.128448,229.258698,372.618286,44.484848,?,?,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6125,'2019/07/08 17:32:02:852',18,275.013733,354.150085,36.946949,281.389099,322.997498,47.862549,252.902817,331.781708,52.412556,229.780899,344.641174,52.063335,229.211044,372.39444,44.402706,?,?,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6126,'2019/07/08 17:32:02:900',18,274.413269,354.008362,36.907265,280.821899,322.84967,47.80019,252.467667,331.665833,52.351273,229.509125,344.596313,51.995739,227.986893,371.249207,44.619305,?,?,0.43,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6127,'2019/07/08 17:32:02:966',18,273.76532,353.859131,36.833233,280.326294,322.733459,47.717373,252.184265,331.682007,52.263493,229.391113,344.667786,51.897419,227.250763,370.41394,44.71257,?,?,0.44,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6128,'2019/07/08 17:32:03:033',18,273.164825,353.815796,36.781483,279.972931,322.660461,47.649857,251.997543,331.677673,52.192894,229.276749,344.669983,51.819237,229.289169,371.091431,44.205109,?,?,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6129,'2019/07/08 17:32:03:086',18,273.047791,353.813049,36.77977,279.931458,322.658569,47.641628,252.014297,331.693909,52.180656,229.317642,344.690735,51.801521,230.407562,371.483765,43.956459,?,?,0.47,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6130,'2019/07/08 17:32:03:134',18,273.018372,353.843506,36.785187,280.035095,322.768433,47.640438,252.200516,331.818298,52.168823,229.83577,344.975128,51.738106,231.193527,371.775696,43.793068,?,?,0.47,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6131,'2019/07/08 17:32:03:185',18,273.020142,353.904388,36.791336,280.140533,322.904846,47.648129,252.389023,332.004944,52.153542,230.098297,345.206482,51.694187,231.104706,371.810669,43.783371,?,?,0.47,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6132,'2019/07/08 17:32:03:256',18,273.0849,353.998047,36.815857,280.297302,323.143768,47.661549,252.850418,332.431885,52.111336,230.710464,345.656677,51.603962,230.10556,370.955719,44.070793,?,?,0.48,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6133,'2019/07/08 17:32:03:318',18,272.812714,353.954407,36.837425,279.957703,323.284546,47.643002,252.726532,332.61853,52.055378,230.466782,345.809753,51.539154,229.199142,370.046356,44.288982,?,?,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6134,'2019/07/08 17:32:03:369',18,271.840698,353.925415,36.8479,279.404358,323.456512,47.620739,252.537491,332.791138,51.978481,230.017868,346.004333,51.462223,227.045334,368.417542,44.637726,?,?,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6135,'2019/07/08 17:32:03:427',18,271.524506,353.941803,36.853619,279.348999,323.535919,47.618538,252.73381,332.923981,51.951202,230.091187,346.135895,51.433697,225.982529,367.329407,44.851227,?,?,0.51,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6136,'2019/07/08 17:32:03:483',18,270.970886,354.051575,36.864536,279.371399,323.714478,47.600304,253.259033,333.191589,51.883587,230.48999,346.422119,51.359325,217.097672,361.423096,46.212395,?,?,0.52,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6137,'2019/07/08 17:32:03:537',18,270.619568,354.193359,36.838764,280.099152,324.11084,47.562943,254.918045,333.971405,51.816013,232.292572,347.316345,51.277561,213.296585,358.618164,46.862648,?,?,0.53,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6138,'2019/07/08 17:32:03:584',18,270.850769,354.400482,36.794086,280.708862,324.509766,47.51878,256.11554,334.598755,51.750755,233.555298,348.008606,51.214779,212.427719,358.065979,47.04821,?,?,0.54,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6139,'2019/07/08 17:32:03:635',18,270.987335,354.559875,36.77626,281.023926,324.778107,47.479633,256.855896,335.031311,51.689743,234.232544,348.434998,51.150238,211.881226,357.734772,47.12175,?,?,0.55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6140,'2019/07/08 17:32:03:689',18,271.316162,354.729431,36.815853,281.662445,325.182709,47.470432,257.667297,335.556732,51.647907,235.628845,349.2547,50.997623,211.697601,357.460693,47.183617,?,?,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6141,'2019/07/08 17:32:03:749',18,271.242554,354.741882,36.875053,281.771149,325.499847,47.443657,258.06369,336.052795,51.554417,235.855988,349.675293,50.912304,211.150146,357.168213,47.21748,?,?,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6142,'2019/07/08 17:32:03:801',18,271.21405,354.705078,36.89819,281.767853,325.724335,47.4034,258.591309,336.502838,51.438824,235.766815,349.78952,50.876606,210.786407,356.992676,47.219646,?,?,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6143,'2019/07/08 17:32:03:852',18,271.281799,354.614929,36.901283,281.761047,326.025879,47.336712,259.616821,337.063965,51.280895,236.31572,350.225525,50.738091,210.27356,356.564423,47.200443,?,?,0.58,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6144,'2019/07/08 17:32:03:911',18,271.258423,354.75116,36.947666,281.474945,326.49054,47.241287,260.37854,337.566284,51.117023,236.730682,350.801575,50.579903,210.679367,356.214111,47.022236,?,?,0.59,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6145,'2019/07/08 17:32:03:969',18,271.269745,354.760681,36.952316,282.104248,327.032349,47.083111,261.565765,338.293671,50.969662,237.602692,351.0271,50.469955,212.678284,356.415466,46.796257,?,?,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6146,'2019/07/08 17:32:04:020',18,271.310608,354.797913,36.940399,282.562256,327.141998,47.056847,262.304016,338.702759,50.935001,238.282898,351.164429,50.439899,213.406937,356.554932,46.760723,?,?,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6147,'2019/07/08 17:32:04:065',18,271.187073,354.824402,36.933716,282.817383,327.240448,47.035721,262.674744,338.931549,50.91449,238.681808,351.210419,50.417278,213.741516,356.598541,46.743462,?,?,0.61,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6148,'2019/07/08 17:32:04:117',18,271.005798,354.849487,36.931572,282.988892,327.318634,47.015118,262.894714,339.015076,50.895866,238.962234,351.25412,50.399734,213.990738,356.640747,46.728264,?,?,0.62,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6149,'2019/07/08 17:32:04:184',18,270.916382,354.767365,36.954605,283.321198,327.57077,46.940742,263.229126,339.095184,50.830891,240.635422,352.058289,50.221882,214.52803,356.504395,46.692444,?,?,0.63,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6150,'2019/07/08 17:32:04:236',18,270.854279,354.708099,36.985832,283.268982,327.906555,46.825939,263.274231,339.091187,50.716991,242.441818,353.101563,49.991905,214.804047,356.335022,46.633011,?,?,0.64,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6151,'2019/07/08 17:32:04:301',18,270.720886,354.584534,37.01313,283.097748,328.138428,46.683727,263.061523,338.878448,50.574169,242.67038,353.284729,49.87072,214.589249,356.032074,46.559902,?,?,0.65,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6152,'2019/07/08 17:32:04:354',18,270.503937,354.424591,37.051533,282.731689,328.213501,46.584393,262.779053,338.663208,50.444988,242.463272,353.354187,49.789017,213.989838,355.653137,46.509296,?,?,0.66,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6153,'2019/07/08 17:32:04:424',18,270.04248,354.122314,37.087917,281.833679,327.920715,46.526859,262.086609,338.268524,50.353622,241.843063,353.182281,49.723198,213.142273,355.183716,46.471771,?,?,0.67,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6154,'2019/07/08 17:32:04:488',18,270.348785,353.786133,37.199875,281.628967,327.968384,46.38942,262.006531,337.890167,50.229424,242.313919,353.293518,49.556446,212.830811,354.684906,46.441154,?,?,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6155,'2019/07/08 17:32:04:537',18,271.305725,353.352936,37.473648,281.879333,327.607727,46.347,263.878387,338.31485,50.08263,243.298035,352.673218,49.613243,213.23526,354.09613,46.611023,?,?,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6156,'2019/07/08 17:32:04:585',18,271.767242,353.155334,37.546635,283.145538,328.445557,46.211098,265.325043,339.036041,49.989037,243.843903,352.555634,49.593178,213.459579,353.989258,46.656315,?,?,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6157,'2019/07/08 17:32:04:636',18,271.958405,352.976196,37.629074,284.246155,329.059875,46.186172,266.411804,339.61261,49.987934,244.48114,352.473083,49.58165,213.477783,353.802887,46.733074,?,?,0.69,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6158,'2019/07/08 17:32:04:684',18,272.19165,352.823059,37.729935,285.860809,329.763611,46.239334,267.753906,340.5354,49.988586,244.798065,352.206665,49.5765,213.311523,353.201935,46.822704,?,?,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6159,'2019/07/08 17:32:04:735',18,272.204712,352.729004,37.759731,286.676208,330.329407,46.216621,267.944458,340.798401,49.982185,244.794418,352.09845,49.527142,213.002014,352.841034,46.839497,?,?,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6160,'2019/07/08 17:32:04:786',18,272.200684,352.676575,37.756172,287.249329,330.853912,46.155327,268.331848,341.211853,49.903336,244.757523,352.028809,49.46077,212.714264,352.574524,46.842091,?,?,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6161,'2019/07/08 17:32:04:833',18,272.297119,352.656921,37.727638,287.668396,331.277466,46.013634,268.914978,341.716125,49.722885,244.825699,352.013489,49.336674,212.409683,352.269562,46.828995,?,?,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6162,'2019/07/08 17:32:04:897',18,271.926331,352.502625,37.677322,288.412659,332.106262,45.766354,269.463928,342.35791,49.432274,244.884613,352.3349,49.105133,212.042801,351.848755,46.783039,?,?,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6163,'2019/07/08 17:32:04:954',18,271.795715,352.504272,37.640034,288.884155,332.713745,45.567272,270.065735,342.95813,49.243858,244.88031,352.565521,48.974537,212.217239,352.02887,46.642048,?,?,0.72,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6164,'2019/07/08 17:32:05:017',18,271.865631,352.522095,37.593971,289.762695,333.533325,45.312141,270.395203,343.30127,49.105797,244.835236,352.800049,48.819744,212.718185,352.691864,46.270176,?,?,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6165,'2019/07/08 17:32:05:066',18,272.340881,352.642944,37.529877,290.46759,333.862366,45.223278,271.322388,343.752563,49.042027,245.912003,353.360138,48.739033,213.753021,353.447021,46.169411,?,?,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6166,'2019/07/08 17:32:05:133',18,272.812531,352.672729,37.475273,291.282043,334.228699,45.12989,272.283691,344.274506,48.959553,246.978699,353.862915,48.641193,214.719025,354.155334,46.058495,?,?,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6167,'2019/07/08 17:32:05:184',18,273.529297,352.637787,37.442005,292.304962,334.456268,45.05162,273.538025,344.712891,48.888195,248.372681,354.316223,48.58379,215.939453,354.789581,46.020107,?,?,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6168,'2019/07/08 17:32:05:233',18,273.496429,352.593506,37.454113,292.838074,334.625244,44.977497,273.870483,344.834778,48.841419,248.652466,354.242065,48.551224,216.202942,354.885437,45.996349,?,?,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6169,'2019/07/08 17:32:05:283',18,273.684692,352.732605,37.458481,293.261719,334.85495,44.883858,274.369171,345.086517,48.766922,249.272903,354.394409,48.512135,216.7939,355.31189,45.985756,?,?,0.74,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6170,'2019/07/08 17:32:05:337',18,273.853851,352.985229,37.45826,294.035339,335.333282,44.743481,275.274841,345.638916,48.655148,250.264328,354.850494,48.456329,217.634506,355.944397,45.974239,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6171,'2019/07/08 17:32:05:407',18,273.618439,352.887848,37.447121,294.184998,335.297668,44.588348,275.467468,345.655273,48.536266,250.566223,354.795074,48.384907,217.878632,356.166656,45.934845,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6172,'2019/07/08 17:32:05:465',18,272.149445,352.048889,37.269913,292.863525,334.768372,44.274685,274.276672,345.10141,48.26368,249.473602,354.280792,48.131088,216.665665,355.943604,45.690659,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6173,'2019/07/08 17:32:05:533',18,271.039429,351.613098,37.165653,291.260437,333.885071,44.032902,272.460266,344.064362,48.099514,248.060608,353.456818,47.948154,215.251373,355.623383,45.485092,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6174,'2019/07/08 17:32:05:585',18,270.364258,351.460876,37.108566,290.75827,333.650635,43.841785,271.577393,343.676331,47.963669,246.825851,352.92868,47.838032,213.969345,355.369659,45.348171,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6175,'2019/07/08 17:32:05:635',18,269.845245,351.387085,37.126541,290.506317,333.594086,43.796532,270.726685,343.444824,47.961746,245.940613,352.534393,47.813175,212.935364,355.052582,45.309811,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6176,'2019/07/08 17:32:05:698',18,268.835693,351.482361,37.227081,291.453217,334.53302,43.841564,270.651123,344.16864,48.002892,245.075592,352.476074,47.819294,211.38588,354.518707,45.316349,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6177,'2019/07/08 17:32:05:765',18,268.580688,351.467346,37.616383,292.431519,334.549622,43.880802,271.432617,343.625092,48.031452,245.137863,351.487183,47.907959,210.811523,352.832581,45.539356,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6178,'2019/07/08 17:32:05:829',18,267.076599,351.479675,37.447563,289.837341,334.336731,43.640297,267.708893,342.989929,47.771297,241.757355,351.135193,47.540771,208.750229,352.942139,44.981335,?,?,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6179,'2019/07/08 17:32:05:889',18,268.014374,351.639221,37.404671,292.473938,335.643494,43.594666,270.824158,344.644775,47.714294,244.256119,352.425598,47.515678,211.484283,354.277344,44.941925,?,?,0.77,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6180,'2019/07/08 17:32:05:951',18,269.500641,352.360962,37.37233,296.556915,337.770721,43.564034,274.972504,346.770081,47.759533,248.231567,354.112122,47.547863,214.743561,355.397705,45.080997,?,?,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6181,'2019/07/08 17:32:05:998',18,269.67981,352.550232,37.35302,297.293671,338.362244,43.56744,275.824799,347.232849,47.761581,249.080872,354.361877,47.542213,215.310715,355.58255,45.112114,?,?,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6182,'2019/07/08 17:32:06:066',18,269.616669,352.57489,37.310925,297.388184,338.676056,43.546394,275.677216,347.142517,47.781715,249.214294,354.224304,47.524338,215.462753,355.532227,45.097908,?,?,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6183,'2019/07/08 17:32:06:118',18,269.568115,352.433472,37.202564,297.040436,338.348572,43.409279,275.468109,346.567261,47.650654,249.030624,353.677185,47.440205,215.411026,355.2341,45.002155,?,?,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6184,'2019/07/08 17:32:06:164',18,269.334991,352.323059,37.192383,296.55014,338.343658,43.374432,275.076538,346.219055,47.60603,248.241638,353.307373,47.466011,215.281937,355.070007,44.995777,?,?,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6185,'2019/07/08 17:32:06:232',18,269.314575,352.125793,37.176212,295.57605,338.005554,43.3153,275.018616,345.851654,47.508373,248.269714,353.139404,47.404636,215.403931,354.95401,44.958168,?,?,0.83,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6186,'2019/07/08 17:32:06:300',18,269.274292,352.045349,37.101452,295.168457,338.504883,43.19891,275.2901,346.096497,47.384598,248.249298,353.210388,47.311066,215.305237,354.785614,44.861034,?,?,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6187,'2019/07/08 17:32:06:366',18,268.91803,351.954773,36.924694,294.442383,338.808838,43.097057,274.581696,346.251831,47.303501,247.478561,353.29892,47.214607,215.219986,355.252899,44.655819,?,?,0.85,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6188,'2019/07/08 17:32:06:418',18,268.145966,351.739746,36.783199,293.187927,338.708771,43.098633,273.658234,346.017639,47.296974,246.744278,352.935669,47.197704,214.824081,355.522095,44.510796,?,?,0.86,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6189,'2019/07/08 17:32:06:465',18,267.895569,351.741547,36.634483,292.272217,338.266846,43.096851,272.782104,345.459412,47.272297,246.501953,352.721008,47.096676,214.567963,355.546051,44.3783,?,?,0.86,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6190,'2019/07/08 17:32:06:532',18,267.162842,351.441711,36.556561,290.541199,337.326813,43.098766,271.173767,344.52771,47.223545,245.206177,352.043884,47.000004,213.429199,355.113281,44.25457,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6191,'2019/07/08 17:32:06:593',18,267.37085,351.577515,36.583229,290.66449,337.27771,43.142563,271.240479,344.401794,47.259148,245.348297,351.973328,47.02314,213.603256,355.113495,44.266605,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6192,'2019/07/08 17:32:06:651',18,267.709167,351.803192,36.618984,291.3815,337.595886,43.196453,272.218567,344.870422,47.305298,246.265579,352.263123,47.063751,214.322327,355.347931,44.302601,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6193,'2019/07/08 17:32:06:698',18,268.301025,352.007751,36.595734,292.3703,337.895325,43.181137,273.146362,345.044708,47.30415,247.206024,352.452789,47.051781,215.200592,355.49646,44.293976,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6194,'2019/07/08 17:32:06:749',18,268.798187,351.999207,36.569733,293.462952,337.919861,43.144348,274.263855,345.052582,47.264427,248.483582,352.477112,47.00296,216.240723,355.478058,44.281193,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6195,'2019/07/08 17:32:06:805',18,268.437866,351.549652,36.511761,292.760254,337.041962,43.040791,273.506622,343.993469,47.138073,248.205185,351.700867,46.822857,215.948883,354.847351,44.158546,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6196,'2019/07/08 17:32:06:851',18,268.144531,351.192993,36.465553,292.300659,336.713287,42.971012,273.277802,343.753784,47.035378,248.327744,351.675293,46.671116,215.950317,354.826843,44.051521,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6197,'2019/07/08 17:32:06:906',18,268.036682,350.988892,36.492432,292.059875,336.61731,42.955872,273.903564,344.08075,46.86211,248.921844,351.955688,46.560421,216.220123,354.983643,44.00798,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6198,'2019/07/08 17:32:06:968',18,267.632538,350.713898,36.612999,291.525116,336.941956,42.885632,274.889587,344.976166,46.611519,249.6474,352.73407,46.35424,216.252243,355.318481,43.969589,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6199,'2019/07/08 17:32:07:018',18,267.373047,350.135498,36.983952,291.624878,337.002686,42.957317,275.15741,345.056763,46.583496,249.702225,352.99057,46.367702,215.939651,355.237854,44.099037,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6200,'2019/07/08 17:32:07:084',18,266.374084,349.928802,37.121483,289.367188,336.496948,42.862137,272.486115,344.071198,46.502777,247.456039,352.242554,46.210197,213.842804,354.876465,43.887115,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6201,'2019/07/08 17:32:07:134',18,266.052795,349.618988,37.148685,289.219543,336.856323,42.791737,272.57724,344.396606,46.427765,247.106583,352.318481,46.159645,213.780289,355.230591,43.782059,?,?,0.88,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6202,'2019/07/08 17:32:07:188',18,265.438232,348.786865,37.297638,289.075134,337.145996,42.816574,273.829193,345.220062,46.302547,246.91188,352.725464,46.189163,213.685181,355.888062,43.781475,?,?,0.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6203,'2019/07/08 17:32:07:263',18,266.690948,347.658051,37.727089,291.74118,337.937012,42.738361,277.867676,346.005615,46.104347,250.358566,353.128906,46.328239,215.512161,355.863342,44.23727,?,?,0.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6204,'2019/07/08 17:32:07:332',18,267.311707,347.486938,37.868233,293.098938,338.927765,42.680134,279.104248,346.622437,46.145473,251.501373,353.341705,46.377419,216.018127,355.465942,44.410721,?,?,0.92,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6205,'2019/07/08 17:32:07:384',18,267.628784,347.529816,37.839272,293.20343,338.862976,42.543613,278.714417,345.962616,46.09753,251.145142,352.539856,46.288841,215.638458,354.555054,44.376366,?,?,0.92,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6206,'2019/07/08 17:32:07:442',18,267.781555,347.077606,37.819359,293.178223,338.509216,42.45599,278.445862,345.301819,46.041256,251.074982,351.999146,46.137043,215.200485,353.440277,44.386993,?,?,0.94,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6207,'2019/07/08 17:32:07:500',18,267.801392,346.94278,37.749073,292.99408,338.527435,42.359505,278.032776,345.1474,45.952179,250.634186,351.798279,46.009857,214.77977,352.933136,44.301582,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6208,'2019/07/08 17:32:07:548',18,268.058167,346.457031,37.800598,293.402832,338.571533,42.38142,278.728119,345.544342,45.943962,251.388031,352.343475,45.958206,215.402832,353.122803,44.356068,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6209,'2019/07/08 17:32:07:603',18,267.862488,346.436646,37.875038,292.0979,338.039581,42.412739,276.959198,344.568146,46.025883,249.797699,351.613098,45.989262,214.067581,352.61731,44.352234,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6210,'2019/07/08 17:32:07:647',18,268.635529,345.903107,38.016918,291.532806,337.36142,42.475197,276.614136,344.475098,45.874382,249.459518,351.770233,45.84919,213.830246,352.644958,44.284035,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6211,'2019/07/08 17:32:07:695',18,269.701721,345.64621,38.302307,292.687347,338.323975,42.334591,277.255798,345.455139,45.82621,249.751648,352.76886,45.814388,213.85376,352.761047,44.468868,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6212,'2019/07/08 17:32:07:758',18,270.142395,345.222046,38.489731,293.634857,339.196808,42.219376,278.084717,346.955109,45.66954,250.060272,353.753662,45.798523,213.722885,353.11853,44.617439,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6213,'2019/07/08 17:32:07:816',18,270.75119,345.001862,38.584164,293.853516,339.696167,42.063465,278.193512,347.740234,45.379055,249.575546,354.059845,45.68618,212.923508,352.915253,44.648129,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6214,'2019/07/08 17:32:07:865',18,271.096008,344.881592,38.61306,294.516235,340.334045,41.898182,279.303406,348.548096,45.175987,250.564651,354.751465,45.572937,213.701035,353.428436,44.648781,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6215,'2019/07/08 17:32:07:915',18,271.48407,345.726074,38.522774,295.497131,341.347717,41.754181,280.599945,349.768768,45.002411,251.816467,355.661346,45.475731,214.896378,354.399078,44.58778,?,?,0.96,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
